topo,pmu-sram-size,OPS-Prog FU,psim,vcLimit,debug,waveform,lrange,maketst_err,vec,maketst_time,tokenout,open,VAFG,VMC-alloc,VDAG-split,runp2p_cycle,DAG,split-forward,vdot,runp2p_pass,VPCU,merge,runhybrid_wbw,split,runhybrid_dram_power,PCU_Total,time-out,runhybrid_pass,row,constprop,simfreq,VAFG-split,spatial_sha,vc,MC_Total,runhybrid_cycle,arch,algo,VPMU-split,reserve-pmu,runhybrid_success,VMC-split,VPCU-split,prtime,link-prop,OPS-Fix,VPMU-alloc,codegen,runproute_err,pcu-stage,run-psim,retime-buffer-only,load,runhybrid_deadlock,DAG_Total,reserve-pcu,retime-glob,ag-dce,backend,memelm,succeeded,proute-opts,simulate,col,PCU,pmu-stage,proute-algo,flit-width,VDAG,genpir,avgActive,maxActive,runp2p_time,vlink,name,merge-forward,runhybrid_err,verbose,sr,scheduled,split-algo,routing-cost,dag-stage,genpir_err,runp2p_dram_power,proute-q,app,tungsten,pattern,VPMU,time,project,OPS-All,save,mem-tech,fast,run-tst,runp2p_err,runhybrid_complete,pirArgs,retime-exout,igraph,runp2p_complete,VMC,net,gentst_time,dot,debug-print,runp2p_success,proute-seed,pracc,runp2p_deadlock,routing-algo,notFit,gentst_err,runp2p_wbw,merge-algo,nn,MC,dedicated-dag,PMU,psim-q,bcread,mdone,rundot,VAFG-alloc,VDAG-alloc,mergeTime_ms,OPS-FU,freq,OPS-Other,dag,VPCU-alloc,run-proute,dupra,runp2p_rbw,split-thread,vfifo,trace,slink,pir_sha,clock,runhybrid_rbw,argin,word,runproute_time,runhybrid_time,PMU_Total,argout,mapping,start-id,fifo-depth,retime-local,OPS-Flt,rtelm,stat,module
mesh,65536,,False,4,True,True,True,,16,0:31.91,5,False,1,1,0,562,9,False,True,True,9,False,,True,,200,100,,20,True,0.94kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,2,0,False,1,9,,db,,2,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,2,6,route_min_directed_valient,512,0,True,16.152629497825227,91.1032028469751,0:00.60,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,InitSort_0,True,checkerboard,2,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,1,hybrid,35.877044877,True,True,True,0,True,False,dor,,,3.64413,bfs,False,1,False,2,1,True,True,True,1,0,,,1000000000.0,,True,10,False,False,3.18861,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,0:21.71,5,False,1,1,0,118,5,False,True,True,7,False,,True,,200,100,,20,True,0.1kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,2,0,False,1,7,,db,,2,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,4,6,route_min_directed_valient,512,0,True,22.12806026365348,54.23728813559322,0:01.21,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,InitSort_1,True,checkerboard,2,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,1,hybrid,25.540249142,True,True,True,0,True,False,dor,,,2.16949,bfs,False,1,False,2,1,True,True,True,1,0,,,1000000000.0,,True,9,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,0:58.13,5,False,1,2,0,109,10,False,True,True,14,False,,True,,200,100,,20,True,0.18kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,4,0,False,2,14,,db,,4,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,8,6,route_min_directed_valient,512,0,True,25.310307609282248,58.71559633027523,0:00.59,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,InitSort_2,True,checkerboard,4,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,2,hybrid,77.022687159,True,True,True,0,True,False,dor,,,4.69725,bfs,False,2,False,4,1,True,True,True,1,0,,,1000000000.0,,True,18,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,1:13.50,5,False,1,3,0,109,19,False,True,True,31,False,,True,,200,100,,20,True,0.18kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,6,0,False,3,31,,db,,6,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,14,6,route_min_directed_valient,512,0,True,21.86544342507645,58.71559633027523,0:00.62,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,InitSort_3,True,checkerboard,6,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,3,hybrid,47.471252083,True,True,True,0,True,False,dor,,,4.69725,bfs,False,3,False,6,1,True,True,True,1,0,,,1000000000.0,,True,29,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,0:53.18,5,False,1,1,0,186,7,False,True,True,11,False,,True,,200,100,,20,True,0.1kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,4,0,False,1,11,,db,,4,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,8,6,route_min_directed_valient,512,0,True,30.501792114695338,68.81720430107526,0:01.85,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,InitSort_4,True,checkerboard,4,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,1,hybrid,25.849065761,True,True,True,0,True,False,dor,,,2.75269,bfs,False,1,False,4,1,True,True,True,1,0,,,1000000000.0,,True,13,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,1:54.70,5,False,1,3,0,141298,7,False,True,True,33,False,,True,,200,100,,20,True,1.7kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,12,0,False,3,33,,db,,12,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,26,6,route_min_directed_valient,512,0,True,28.410891689288192,92.76281334484564,1:22.95,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,Kmeans_0,True,checkerboard,12,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,3,hybrid,110.302275091,True,True,True,0,True,False,dor,,,0.115954,bfs,False,3,False,12,1,True,True,True,1,0,,,1000000000.0,,True,14,False,False,0.927628,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,3:04.61,5,False,1,3,0,2149723,0,False,True,True,30,False,,True,,200,100,,20,True,2.1kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,11,0,False,3,30,,db,,11,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,30,6,route_min_directed_valient,512,0,True,29.05954431641512,97.55452214075953,17:02.93,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,Kmeans_1,True,checkerboard,11,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,3,hybrid,102.35879693,True,True,True,0,True,False,dor,,,0.00762145,bfs,False,3,False,11,1,True,True,True,1,0,,,1000000000.0,,True,14,False,False,0.0609716,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,4:21.66,5,False,1,3,0,72185,10,False,True,True,47,False,,True,,200,100,,20,True,0.92kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,17,0,False,3,47,,db,,15,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,37,6,route_min_directed_valient,512,0,True,32.302439045508066,90.78894507169079,1:18.38,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,Kmeans_2,True,checkerboard,17,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,3,hybrid,282.246066923,True,True,True,0,True,False,dor,,,0.226972,bfs,False,3,False,17,1,True,True,True,1,0,,,1000000000.0,,True,19,False,False,1.81578,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,2:52.45,5,False,1,3,0,141049,10,False,True,True,41,False,,True,,200,100,,20,True,2.34kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,13,0,False,3,41,,db,,12,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,31,6,route_min_directed_valient,512,0,True,23.403991629750056,92.92657161695581,1:00.16,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,Kmeans_3,True,checkerboard,13,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,3,hybrid,147.618543009,True,True,True,0,True,False,dor,,,0.116158,bfs,False,3,False,13,1,True,True,True,1,0,,,1000000000.0,,True,16,False,False,0.929266,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,4:26.12,5,False,1,3,0,141074,7,False,True,True,44,False,,True,,200,100,,20,True,0.98kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,15,0,False,3,44,,db,,12,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,37,6,route_min_directed_valient,512,0,True,25.573788091332073,92.91010391709315,2:24.07,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,Kmeans_4,True,checkerboard,15,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,3,hybrid,196.537684254,True,True,True,0,True,False,dor,,,0.116138,bfs,False,3,False,15,1,True,True,True,1,0,,,1000000000.0,,True,15,False,False,0.929101,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,5:53.67,5,False,1,3,0,71936,20,False,True,True,61,False,,True,,200,100,,20,True,0.8kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,18,0,False,3,61,,db,,15,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,45,6,route_min_directed_valient,512,0,True,26.301793724051006,91.1032028469751,1:29.67,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,Kmeans_5,True,checkerboard,18,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,3,hybrid,287.144120318,True,True,True,0,True,False,dor,,,0.227758,bfs,False,3,False,18,1,True,True,True,1,0,,,1000000000.0,,True,23,False,False,1.82206,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,4:48.38,5,False,1,3,0,140848,10,False,True,True,49,False,,True,,200,100,,20,True,1.1kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,15,0,False,3,49,,db,,12,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,39,6,route_min_directed_valient,512,0,True,20.321493146275895,93.05918436896512,2:07.86,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,Kmeans_6,True,checkerboard,15,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,3,hybrid,175.003675543,True,True,True,0,True,False,dor,,,0.116324,bfs,False,3,False,15,1,True,True,True,1,0,,,1000000000.0,,True,17,False,False,0.930592,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,4:14.02,5,False,1,3,0,71979,10,False,True,True,58,False,,True,,200,100,,20,True,1.2kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,20,0,False,3,58,,db,,15,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,48,6,route_min_directed_valient,512,0,True,29.514508906782634,91.04877811583934,0:59.87,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,Kmeans_7,True,checkerboard,20,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,3,hybrid,216.664846635,True,True,True,0,True,False,dor,,,0.227622,bfs,False,3,False,20,1,True,True,True,1,0,,,1000000000.0,,True,20,False,False,1.82098,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,3:20.04,5,False,1,3,0,71696,20,False,True,True,69,False,,True,,200,100,,20,True,1.07kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,20,0,False,3,69,,db,,15,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,53,6,route_min_directed_valient,512,0,True,23.764244169828164,91.4081678196831,1:07.23,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,Kmeans_8,True,checkerboard,20,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,3,hybrid,263.152625832,True,True,True,0,True,False,dor,,,0.22852,bfs,False,3,False,20,1,True,True,True,1,0,,,1000000000.0,,True,24,False,False,1.82816,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,8:12.03,5,False,1,3,0,48896,37,False,True,True,127,False,,True,,200,100,,20,True,0.27kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,28,0,False,3,127,,db,,18,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,84,6,route_min_directed_valient,512,0,True,20.44728164677703,90.05235602094241,3:01.54,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,Kmeans_9,True,checkerboard,28,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,3,hybrid,558.343284775,True,True,True,0,True,False,dor,,,0.335079,bfs,False,3,False,40,1,True,True,True,1,0,,,1000000000.0,,True,38,False,False,2.68063,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,0:23.52,5,False,1,,0,53,1,False,True,True,2,False,,True,,200,100,,20,True,0.06kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,2,0,False,,2,,db,,2,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,1,6,route_min_directed_valient,512,0,True,10.849056603773585,15.09433962264151,0:00.84,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,LUTTest_0,True,checkerboard,2,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,,hybrid,21.503803677,True,True,True,0,True,False,dor,,,0.0,bfs,False,0,False,2,1,True,True,True,1,0,,,1000000000.0,,True,2,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,0:31.52,5,False,1,,0,158,0,False,True,True,2,False,,True,,200,100,,20,True,0.11kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,2,0,False,,2,,db,,2,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,2,6,route_min_directed_valient,512,0,True,51.107594936708864,81.0126582278481,0:01.49,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,LUTTest_1,True,checkerboard,2,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,,hybrid,32.894994431,True,True,True,0,True,False,dor,,,0.0,bfs,False,0,False,2,1,True,True,True,1,0,,,1000000000.0,,True,2,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,0:14.80,5,False,1,,0,101,0,False,True,True,3,False,,True,,200,100,,20,True,0.09kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,2,0,False,,3,,db,,2,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,3,6,route_min_directed_valient,512,0,True,49.04798172124905,63.366336633663366,0:01.15,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,LUTTest_2,True,checkerboard,2,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,,hybrid,13.094786724,True,True,True,0,True,False,dor,,,0.0,bfs,False,0,False,2,1,True,True,True,1,0,,,1000000000.0,,True,3,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,0:33.45,5,False,1,,0,46,1,False,True,True,3,False,,True,,200,100,,20,True,0.07kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,4,0,False,,3,,db,,2,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,2,6,route_min_directed_valient,512,0,True,7.672634271099744,8.695652173913043,0:00.68,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,LUTTest_3,True,checkerboard,4,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,,hybrid,34.748768088,True,True,True,0,True,False,dor,,,0.0,bfs,False,0,False,4,1,True,True,True,1,0,,,1000000000.0,,True,3,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,0:08.81,5,False,1,,0,19,1,False,True,True,3,False,,True,,200,100,,20,True,0.02kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,,0,False,,3,,db,,,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,0,6,route_min_directed_valient,512,0,True,5.2631578947368425,5.2631578947368425,0:01.18,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,LUTTest_4,True,checkerboard,,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,,hybrid,10.075897371,True,True,True,0,True,False,dor,,,0.0,bfs,False,0,False,2,1,True,True,True,1,0,,,1000000000.0,,True,3,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,3:14.15,5,False,1,4,0,8449,5,False,True,True,20,False,,True,,200,100,,20,True,1.28kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,11,0,False,4,20,,db,,11,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,15,6,route_min_directed_valient,512,0,True,4.886247845422774,12.119777488460173,0:06.61,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,LogReg_0,True,checkerboard,11,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,4,hybrid,82.818473881,True,True,True,0,True,False,dor,,,0.0151497,bfs,False,4,False,11,1,True,True,True,1,0,,,1000000000.0,,True,13,False,False,7.99148,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,3:14.18,5,False,1,4,0,4363,7,False,True,True,29,False,,True,,200,100,,20,True,2.16kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,14,0,False,4,29,,db,,12,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,22,6,route_min_directed_valient,512,0,True,7.1452593067018535,23.470089388035756,0:02.02,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,LogReg_1,True,checkerboard,14,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,4,hybrid,82.561883697,True,True,True,0,True,False,dor,,,0.0293376,bfs,False,4,False,14,1,True,True,True,1,0,,,1000000000.0,,True,16,False,False,15.4756,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
