proute-opts,mem-tech,argout,dupra,merge,lrange,VDAG-split,retime-local,routing-algo,retime-glob,proute-algo,col,split-thread,succeeded,PMU_Total,VPCU-split,module,row,proute-seed,fifo-depth,constprop,waveform,OPS-Prog FU,pmu-sram-size,debug-print,mergeTime_ms,time,VBB,DAG,VMC,MC,proute-q,prtime,runp2p_deadlock,VPCU,pracc,psim-q,runhybrid_err,open,maketst_time,merge-algo,topo,retime-exout,genpir,routing-cost,VBB-alloc,runhybrid_rbw,VAFG,OPS-Fix,spatial_sha,VMC-alloc,debug,notFit,runhybrid_wbw,split-forward,runp2p_time,runp2p_success,tokenout,genpir_err,load,vdot,fast,OPS-FU,VDAG,sr,vcLimit,VAFG-split,dedicated-dag,reserve-pmu,runhybrid_cycle,OPS-Flt,runproute_time,argin,word,simulate,flit-width,VPMU-split,vec,retime-buffer-only,runp2p_dram_power,runhybrid_time,OPS-Other,save,VPMU,PCU,pir_sha,VDAG-alloc,arch,psim,runhybrid_complete,mdone,nn,simfreq,dot,runp2p_complete,OPS-All,PCU_Total,reserve-pcu,igraph,avgActive,run-tst,runhybrid_success,runp2p_rbw,clock,verbose,maketst_err,runproute_err,VAFG-alloc,start-id,algo,share-adctx,VPCU-alloc,gentst_time,PMU,split,runp2p_err,runhybrid_deadlock,ag-dce,VMC-split,link-prop,backend,name,vlink,slink,app,pcu-stage,vc,merge-forward,VPMU-alloc,rtelm,runp2p_pass,dag-stage,runp2p_wbw,runhybrid_pass,memelm,split-algo,runhybrid_dram_power,maxActive,pmu-stage,trace,mapping,bcread,codegen,run-proute,freq,gentst_err,net,runp2p_cycle,VBB-split,run-psim,pattern,tungsten,DAG_Total,pirArgs,rundot,scheduled,MC_Total,vfifo,time-out,stat,dag,project
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,31,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,16,3,3,4,,False,31,True,1,,False,5:50.85,bfs,mesh,False,True,H-hop,,,1,,eb63c002,3,True,,,False,0:11.43,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,11,16,False,,,,True,11,15,7a313b79,0,MyDesign,False,False,True,False,0.66kHz,True,True,,200,0,False,13.530726914364722,False,False,4.40561,1000000000,False,,,1,0,route_min_directed_valient,False,12,233.817598554,11,True,,False,True,3,db,Tst,AccelMain,2,4,SGD_3,6,4,False,9,True,True,6,0.0169447,,False,dfs,,54.22292824993381,6,False,True,True,True,False,1000000000.0,,hybrid,7554,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,43,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,21,3,3,4,,False,43,True,1,,False,6:27.95,bfs,mesh,False,True,H-hop,,,1,,eb63c002,3,True,,,False,0:11.01,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,14,16,False,,,,True,14,22,7a313b79,0,MyDesign,False,False,True,False,0.56kHz,True,True,,200,0,False,11.516064514840524,False,False,5.41226,1000000000,False,,,1,0,route_min_directed_valient,False,15,281.64261132,14,True,,False,True,3,db,Tst,AccelMain,2,4,SGD_4,6,4,False,10,True,True,6,0.0208164,,False,dfs,,45.796064400715565,6,False,True,True,True,False,1000000000.0,,hybrid,6149,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,12,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,11,,0,4,,False,12,True,1,,False,2:06.83,bfs,mesh,False,True,H-hop,,,1,,eb63c002,,True,,,False,2:56.83,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,4,16,False,,,,True,4,1,7a313b79,0,MyDesign,False,False,True,False,2.97kHz,True,True,,200,0,False,46.14945967031835,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,3,130.047193959,4,True,,False,True,,db,Tst,AccelMain,2,4,SRAMSplit_0,6,4,False,1,True,True,6,0.0,,False,dfs,,49.995232083121955,6,False,True,True,True,False,1000000000.0,,hybrid,524338,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,5,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,1,,0,4,,False,5,True,1,,False,1:16.41,bfs,mesh,False,True,H-hop,,,1,,eb63c002,,True,,,False,0:45.92,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,4,16,False,,,,True,4,4,7a313b79,0,MyDesign,False,False,True,False,6.07kHz,True,True,,200,0,False,54.456872730521575,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,3,75.92946491,4,True,,False,True,,db,Tst,AccelMain,2,4,SRAMSplit_1,6,4,False,1,True,True,6,0.0,,False,dfs,,94.10143013037735,6,False,True,True,True,False,1000000000.0,,hybrid,278576,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,26,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,1,,0,4,,False,26,True,1,,False,2:39.22,bfs,mesh,False,True,H-hop,,,1,,eb63c002,,True,,,False,1:27.79,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,5,16,False,,,,True,5,25,7a313b79,0,MyDesign,False,False,True,False,1.06kHz,True,True,,200,0,False,46.618914294797264,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,7,76.306501217,5,True,,False,True,,db,Tst,AccelMain,2,4,SRAMSplit_2,6,4,False,1,True,True,6,0.0,,False,dfs,,94.0552176954954,6,False,True,True,True,False,1000000000.0,,hybrid,92905,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,51,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,4,,0,4,,False,51,True,1,,False,4:02.57,bfs,mesh,False,True,H-hop,,,1,,eb63c002,,True,,,False,3:37.69,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,10,16,False,,,,True,10,47,7a313b79,0,MyDesign,False,False,True,False,1.03kHz,True,True,,200,0,False,44.29260730426716,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,13,251.74773482,10,True,,False,True,,db,Tst,AccelMain,2,4,SRAMSplit_3,6,4,False,1,True,True,6,0.0,,False,dfs,,77.80453926221406,6,False,True,True,True,False,1000000000.0,,hybrid,224618,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,51,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,4,,0,4,,False,51,True,1,,False,6:46.36,bfs,mesh,False,True,H-hop,,,1,,eb63c002,,True,,,False,6:41.93,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,10,16,False,,,,True,10,47,7a313b79,0,MyDesign,False,False,True,False,0.56kHz,True,True,,200,0,False,44.29260730426716,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,13,338.800924466,10,True,,False,True,,db,Tst,AccelMain,2,4,SRAMSplit_4,6,4,False,1,True,True,6,0.0,,False,dfs,,77.80453926221406,6,False,True,True,True,False,1000000000.0,,hybrid,224618,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --bcread, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,4,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,1,,0,4,,False,4,True,1,,False,1:04.49,bfs,mesh,False,True,H-hop,,,1,,eb63c002,,True,,,False,0:01.59,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,1,16,False,,,,True,1,3,7a313b79,0,MyDesign,False,False,True,False,0.71kHz,True,True,,200,0,False,43.38146325723966,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,3,52.202206886,1,True,,False,True,,db,Tst,AccelMain,2,4,SRAMSplit_5,6,4,False,1,True,True,6,0.0,,False,dfs,,90.86069210292813,6,False,True,True,True,False,1000000000.0,,hybrid,1127,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,16,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,2,1,1,4,,False,16,True,1,,False,1:13.50,bfs,mesh,False,True,H-hop,,,1,,eb63c002,1,True,,,False,0:03.11,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,,16,False,,,,True,,0,7a313b79,0,MyDesign,False,False,True,False,0.03kHz,True,True,,200,0,False,1.43014301430143,False,False,1.26733,1000000000,False,,,1,0,route_min_directed_valient,False,3,47.768496692,14,True,,False,True,1,db,Tst,AccelMain,2,4,SharedLoader,6,4,False,,True,True,6,0.0,,False,dfs,,1.9801980198019802,6,False,True,True,True,False,1000000000.0,,hybrid,101,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,16,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,2,1,1,4,,False,16,True,1,,False,1:54.60,bfs,mesh,False,True,H-hop,,,1,,eb63c002,1,True,,,False,0:01.13,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,,16,False,,,,True,,0,7a313b79,0,MyDesign,False,False,True,False,0.09kHz,True,True,,200,0,False,1.43014301430143,False,False,1.26733,1000000000,False,,,1,0,route_min_directed_valient,False,10,62.144785556,14,True,,False,True,1,db,Tst,AccelMain,2,4,SharedLoader2,6,4,False,,True,True,6,0.0,,False,dfs,,1.9801980198019802,6,False,True,True,True,False,1000000000.0,,hybrid,101,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,3,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,0,,0,4,,False,3,True,1,,False,0:34.49,bfs,mesh,False,True,H-hop,,,1,,eb63c002,,True,,,False,0:00.82,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,1,16,False,,,,True,1,3,7a313b79,0,MyDesign,False,False,True,False,1.33kHz,True,True,,200,0,False,63.09232026143792,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,3,40.60780284,1,True,,False,True,,db,Tst,AccelMain,2,4,SimpleDotProduct_0,6,4,False,1,True,True,6,0.0,,False,dfs,,94.11764705882354,6,False,True,True,True,False,1000000000.0,,hybrid,1088,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,5,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,0,,0,4,,False,5,True,1,,False,1:00.95,bfs,mesh,False,True,H-hop,,,1,,eb63c002,,True,,,False,0:01.80,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,2,16,False,,,,True,2,5,7a313b79,0,MyDesign,False,False,True,False,0.32kHz,True,True,,200,0,False,71.31944444444444,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,5,42.588775321,2,True,,False,True,,db,Tst,AccelMain,2,4,SimpleDotProduct_1,6,4,False,2,True,True,6,0.0,,False,dfs,,88.88888888888889,6,False,True,True,True,False,1000000000.0,,hybrid,576,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,5,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,0,1,1,4,,False,5,True,1,,False,1:08.61,bfs,mesh,False,True,H-hop,,,1,,eb63c002,1,True,,,False,0:01.64,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,1,16,False,,,,True,1,0,7a313b79,0,MyDesign,False,False,True,False,0.3kHz,True,True,,200,0,False,15.510204081632653,False,False,0.130612,1000000000,False,,,1,0,route_min_directed_valient,False,5,52.480806142,6,True,,False,True,1,db,Tst,AccelMain,2,4,SimpleLock_0,6,4,False,1,True,,6,0.130612,,False,dfs,,52.244897959183675,6,False,True,True,True,False,1000000000.0,,hybrid,490,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,5,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,4,1,1,4,,False,5,True,1,,False,0:53.66,bfs,mesh,False,True,H-hop,,,1,,eb63c002,1,True,,,False,0:01.58,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,1,16,False,,,,True,1,0,7a313b79,0,MyDesign,False,False,True,False,0.17kHz,True,True,,200,0,False,7.868467410452145,False,False,0.244275,1000000000,False,,,1,0,route_min_directed_valient,False,5,35.538866927,2,True,,False,True,1,db,Tst,AccelMain,2,4,SimpleLock_1,6,4,False,1,True,,6,0.244275,,False,dfs,,21.374045801526716,6,False,True,True,True,False,1000000000.0,,hybrid,262,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,4,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,4,,0,4,,False,4,True,1,,False,0:39.76,bfs,mesh,False,True,H-hop,,,1,,eb63c002,,True,,,False,0:01.45,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,1,16,False,,,,True,1,1,7a313b79,0,MyDesign,False,False,True,False,0.1kHz,True,True,,200,0,False,15.0,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,5,47.575634384,1,True,,False,True,,db,Tst,AccelMain,2,4,SimpleScan,6,4,False,1,True,True,6,0.0,,False,dfs,,55.55555555555556,6,False,True,True,True,False,1000000000.0,,hybrid,144,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,5,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,3,,0,4,,False,5,True,1,,False,0:18.00,bfs,mesh,False,True,H-hop,,,1,,eb63c002,,True,,,False,0:00.61,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,1,16,False,,,,True,1,0,7a313b79,0,MyDesign,False,False,True,False,0.3kHz,True,True,,200,0,False,2.682563338301043,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,5,12.824024695,3,True,,False,True,,db,Tst,AccelMain,2,4,SimpleSparse,6,4,False,1,True,True,6,0.0,,False,dfs,,4.371584699453552,6,False,True,True,True,False,1000000000.0,,hybrid,183,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,50,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,1,17,,0,4,,False,50,True,1,,False,4:42.70,bfs,mesh,False,True,H-hop,1,,1,,eb63c002,,True,,,False,6:38.52,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,,16,False,,,,True,,0,7a313b79,0,MyDesign,False,False,True,False,0.46kHz,True,True,,200,0,False,,False,False,20.0322,1000000000,False,,,1,0,route_min_directed_valient,False,49,113.566258028,33,True,,False,True,,db,Tst,AccelMain,2,4,SimpleSparseDRAM,6,4,False,,True,True,6,10.0161,,False,dfs,,,6,False,True,True,True,False,1000000000.0,,hybrid,183206,1,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,2,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,0,,0,4,,False,2,True,1,,False,0:21.62,bfs,mesh,False,True,H-hop,,,1,,eb63c002,,True,,,False,0:01.69,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,,16,False,,,,True,,0,7a313b79,0,MyDesign,False,False,True,False,0.01kHz,True,True,,200,0,False,28.94736842105263,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,2,35.961211784,2,True,,False,True,,db,Tst,AccelMain,2,4,StreamFake,6,4,False,,True,True,6,0.0,,False,dfs,,52.63157894736842,6,False,True,True,True,False,1000000000.0,,hybrid,19,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,1,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,0,2,2,4,,False,1,True,1,,False,0:27.46,bfs,mesh,False,True,H-hop,,,1,,eb63c002,2,True,,,False,0:02.22,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,,16,False,,,,True,,0,7a313b79,0,MyDesign,False,False,True,False,0.01kHz,True,True,,200,0,False,37.6,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,1,31.135462601,1,True,,False,True,2,db,Tst,AccelMain,2,4,StreamInOutStop,6,4,False,,True,True,6,0.0,,False,dfs,,100.0,6,False,True,True,True,False,1000000000.0,,hybrid,25,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,4,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,1,2,2,4,,False,4,True,1,,False,0:44.18,bfs,mesh,False,True,H-hop,,,1,,eb63c002,2,True,,,False,0:01.57,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,2,16,False,,,,True,2,4,7a313b79,0,MyDesign,False,False,True,False,0.12kHz,True,True,,200,0,False,42.66421117249847,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,4,36.042252893,2,True,,False,True,2,db,Tst,AccelMain,2,4,StreamInfDotProduct_0,6,4,False,2,True,True,6,0.0,,False,dfs,,100.0,6,False,True,True,True,False,1000000000.0,,hybrid,181,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,10,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,4,2,2,4,,False,10,True,1,,False,1:41.11,bfs,mesh,False,True,H-hop,,,1,,eb63c002,2,True,,,False,0:01.44,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,2,16,False,,,,True,2,7,7a313b79,0,MyDesign,False,False,True,False,0.12kHz,True,True,,200,0,False,34.15439309294057,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,6,89.761245723,2,True,,False,True,2,db,Tst,AccelMain,2,4,StreamInfDotProduct_1,6,4,False,2,True,True,6,0.0,,False,dfs,,100.0,6,False,True,True,True,False,1000000000.0,,hybrid,179,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,5,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,1,2,2,4,,False,5,True,1,,False,1:15.86,bfs,mesh,False,True,H-hop,,,1,,eb63c002,2,True,,,False,0:01.76,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,3,16,False,,,,True,3,5,7a313b79,0,MyDesign,False,False,True,False,0.11kHz,True,True,,200,0,False,53.24324324324324,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,4,53.164205483,3,True,,False,True,2,db,Tst,AccelMain,2,4,StreamInfDotProduct_2,6,4,False,3,True,True,6,0.0,,False,dfs,,100.0,6,False,True,True,True,False,1000000000.0,,hybrid,185,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
