proute-opts,maxActive,project,spatial_sha,rtanal,vdot,routing-cost,runp2p_rbw,merge-algo,runp2p_time,runp2p_deadlock,split-forward,runhybrid_cycle,module,runhybrid_pass,runp2p_pass,algo,open,codegen,time-out,constprop,run-proute,runhybrid_wbw,prtime,save,DAG,share-adctx,pmu-sram-size,VPCU-alloc,merge-forward,nn,OPS-FU,simfreq,mem-tech,notFit,simulate,retime-exout,time,VPMU-split,runhybrid_time,rtelm,mdone,VMC-alloc,VBB,ag-dce,psim-q,retime-glob,VMC-split,VAFG-split,debug,runp2p_cycle,OPS-Flt,reserve-pcu,PMU_Total,rundot,verbose,MC,PCU_Total,reserve-pmu,VBB-alloc,runhybrid_dram_power,mapping,avgActive,debug-print,tokenout,igraph,VDAG-alloc,vlink,runhybrid_rbw,rtelm-unsafe,stat,OPS-All,VPCU,retime-local,reserve-dag,split-algo,pattern,split-thread,VPMU-alloc,tungsten,runhybrid_success,run-psim,pir_sha,dot,pracc,net,retime-buffer-only,memelm,backend,runhybrid_deadlock,pmu-stage,proute-algo,freq,VPMU,split,trace,link-prop,dupra,OPS-Fix,pcu-stage,name,VBB-split,arch,fifo-depth,bcread,OPS-Other,VDAG-split,word,routing-algo,VMC,runp2p_dram_power,MC_Total,gentst_err,load,flit-width,gentst_time,PCU,clock,topo,vfifo,runp2p_err,runhybrid_complete,row,argout,succeeded,col,fast,OPS-Prog FU,proute-q,VAFG-alloc,dag-stage,genpir_err,runp2p_complete,run-tst,pirArgs,slink,PMU,runp2p_wbw,genpir,runproute_time,vec,dedicated-dag,scheduled,vcLimit,start-id,proute-seed,mergeTime_ms,waveform,maketst_err,DAG_Total,VDAG,VAFG,app,vc,dag,lrange,runhybrid_err,psim,merge,runp2p_success,VPCU-split,maketst_time,runproute_err,sr,argin
-i100 -p100 -t1 -d100,6.632883687831106,pirTest,55a8709f,True,True,H-hop,0.00414555,bfs,1:28:50,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,0,False,65536,14,False,False,,5.93kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,11,,True,True,3,,True,1,False,3,1,True,31617500,,0,200,True,False,3,200,0,,,True,1.9225832213173084,True,5,False,0,2,,False,True,,32,False,0,dfs,checkerboard,1,11,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,11,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,3,,40,,False,512,168.371176215,32,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,11,0.000518194,True,,16,False,False,4,0,0,,True,,40,0,1,Kmeans_1,4,True,True,,False,False,True,32,1:50.52,,True,6
-i100 -p100 -t1 -d100,90.78894507169079,pirTest,55a8709f,True,True,H-hop,1.81578,bfs,1:17.28,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,10,False,65536,19,False,False,,0.93kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,17,,True,True,3,,True,1,False,3,1,True,72185,,0,200,True,False,3,200,0,,,True,32.514767078180526,True,5,False,0,2,,False,True,,48,False,0,dfs,checkerboard,1,15,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,17,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,3,,40,,False,512,208.056449597,38,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,17,0.226972,True,,16,False,False,4,0,0,,True,,40,0,1,Kmeans_2,4,True,True,,False,False,True,48,4:10.56,,True,6
-i100 -p100 -t1 -d100,92.92723044637286,pirTest,55a8709f,True,True,H-hop,0.929272,bfs,0:39.36,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,10,False,65536,16,False,False,,3.58kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,13,,True,True,3,,True,1,False,3,1,True,141048,,0,200,True,False,3,200,0,,,True,23.846090665776295,True,5,False,0,2,,False,True,,42,False,0,dfs,checkerboard,1,12,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,13,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,3,,40,,False,512,144.601205368,32,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,13,0.116159,True,,16,False,False,4,0,0,,True,,40,0,1,Kmeans_3,4,True,True,,False,False,True,42,3:00.35,,True,6
-i100 -p100 -t1 -d100,92.91076251302518,pirTest,55a8709f,True,True,H-hop,0.929108,bfs,1:19.73,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,7,False,65536,15,False,False,,1.77kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,15,,True,True,3,,True,1,False,3,1,True,141073,,0,200,True,False,3,200,0,,,True,25.93101717943633,True,5,False,0,2,,False,True,,45,False,0,dfs,checkerboard,1,12,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,15,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,3,,40,,False,512,233.185083748,38,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,15,0.116138,True,,16,False,False,4,0,0,,True,,40,0,1,Kmeans_4,4,True,True,,False,False,True,45,3:44.05,,True,6
-i100 -p100 -t1 -d100,91.1032028469751,pirTest,55a8709f,True,True,H-hop,1.82206,bfs,1:01.05,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,20,False,65536,23,False,False,,1.18kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,18,,True,True,3,,True,1,False,3,1,True,71936,,0,200,True,False,3,200,0,,,True,26.57523963462195,True,5,False,0,2,,False,True,,62,False,0,dfs,checkerboard,1,15,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,18,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,3,,40,,False,512,302.666126765,46,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,18,0.227758,True,,16,False,False,4,0,0,,True,,40,0,1,Kmeans_5,4,True,True,,False,False,True,62,3:55.03,,True,6
-i100 -p100 -t1 -d100,93.05918436896512,pirTest,55a8709f,True,True,H-hop,0.930592,bfs,2:48.66,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,10,False,65536,17,False,False,,0.84kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,15,,True,True,3,,True,1,False,3,1,True,140848,,0,200,True,False,3,200,0,,,True,20.757093334425857,True,5,False,0,2,,False,True,,50,False,0,dfs,checkerboard,1,12,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,15,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,3,,40,,False,512,221.809111001,40,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,15,0.116324,True,,16,False,False,4,0,0,,True,,40,0,1,Kmeans_6,4,True,True,,False,False,True,50,2:58.06,,True,6
-i100 -p100 -t1 -d100,91.05004306871544,pirTest,55a8709f,True,True,H-hop,1.821,bfs,1:13.09,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,10,False,65536,20,False,False,,0.98kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,20,,True,True,3,,True,1,False,3,1,True,71978,,0,200,True,False,3,200,0,,,True,29.730679356326615,True,5,False,0,2,,False,True,,59,False,0,dfs,checkerboard,1,15,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,20,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,3,,40,,False,512,312.169916085,49,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,20,0.227625,True,,16,False,False,4,0,0,,True,,40,0,1,Kmeans_7,4,True,True,,False,False,True,59,2:48.21,,True,6
-i100 -p100 -t1 -d100,91.38522464232925,pirTest,55a8709f,True,True,H-hop,1.8277,bfs,2:34.39,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,20,False,65536,24,False,False,,0.46kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,20,,True,True,3,,True,1,False,3,1,True,71714,,0,200,True,False,3,200,0,,,True,24.037887810187037,True,5,False,0,2,,False,True,,70,False,0,dfs,checkerboard,1,15,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,20,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,3,,40,,False,512,391.812527217,54,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,20,0.228463,True,,16,False,False,4,0,0,,True,,40,0,1,Kmeans_8,4,True,True,,False,False,True,70,2:55.51,,True,6
-i100 -p100 -t1 -d100,90.05235602094241,pirTest,55a8709f,True,True,H-hop,2.68063,bfs,3:20.99,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,37,False,65536,38,False,False,,0.24kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,28,,True,True,3,,True,1,False,3,1,True,48896,,0,200,True,False,3,200,0,,,True,20.653113106877772,True,5,False,0,2,,False,True,,128,False,0,dfs,checkerboard,1,18,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,28,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,3,,40,,False,512,508.053304666,85,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,40,0.335079,True,,16,False,False,4,0,0,,True,,40,0,1,Kmeans_9,4,True,True,,False,False,True,128,5:37.85,,True,6
-i100 -p100 -t1 -d100,21.05263157894737,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:00.24,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,1,False,65536,2,False,False,,0.16kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,2,,True,True,,,True,1,False,,1,True,38,,0,200,True,False,0,200,0,,,True,15.131578947368421,True,5,False,0,2,,False,True,,2,False,0,dfs,checkerboard,1,2,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,2,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,,,40,,False,512,12.631206191,1,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,2,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,LUTTest_0,4,True,True,,False,False,True,2,0:11.24,,True,6
-i100 -p100 -t1 -d100,81.0126582278481,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:00.50,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,0,False,65536,2,False,False,,0.32kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,2,,True,True,,,True,1,False,,1,True,158,,0,200,True,False,0,200,0,,,True,51.107594936708864,True,5,False,0,2,,False,True,,2,False,0,dfs,checkerboard,1,2,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,2,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,,,40,,False,512,26.33711408,2,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,2,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,LUTTest_1,4,True,True,,False,False,True,2,0:29.96,,True,6
-i100 -p100 -t1 -d100,63.366336633663366,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:01.04,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,0,False,65536,3,False,False,,0.1kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,2,,True,True,,,True,1,False,,1,True,101,,0,200,True,False,0,200,0,,,True,49.04798172124905,True,5,False,0,2,,False,True,,3,False,0,dfs,checkerboard,1,2,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,2,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,,,40,,False,512,28.52167478,3,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,2,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,LUTTest_2,4,True,True,,False,False,True,3,0:36.01,,True,6
-i100 -p100 -t1 -d100,9.75609756097561,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:00.58,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,1,False,65536,3,False,False,,0.07kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,4,,True,True,,,True,1,False,,1,True,41,,0,200,True,False,0,200,0,,,True,8.60832137733142,True,5,False,0,2,,False,True,,3,False,0,dfs,checkerboard,1,2,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,4,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,,,40,,False,512,25.59001667,2,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,4,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,LUTTest_3,4,True,True,,False,False,True,3,0:32.64,,True,6
-i100 -p100 -t1 -d100,5.2631578947368425,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:00.54,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,1,False,65536,3,False,False,,0.04kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,,,True,True,,,True,1,False,,1,True,19,,0,200,True,False,0,200,0,,,True,5.2631578947368425,True,5,False,0,2,,False,True,,3,False,0,dfs,checkerboard,1,,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,,,40,,False,512,12.038916906,0,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,2,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,LUTTest_4,4,True,True,,False,False,True,3,0:10.39,,True,6
-i100 -p100 -t1 -d100,12.119777488460173,pirTest,55a8709f,True,True,H-hop,7.99148,bfs,0:04.24,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,5,False,65536,13,False,False,,1.99kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,11,,True,True,4,,True,1,False,4,1,True,8449,,0,200,True,False,4,200,0,,,True,4.8627713996396675,True,5,False,0,2,,False,True,,21,False,0,dfs,checkerboard,1,11,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,11,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,4,,40,,False,512,125.044119155,16,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,11,0.0151497,True,,16,False,False,4,0,0,,True,,40,0,1,LogReg_0,4,True,True,,False,False,True,21,1:56.49,,True,6
-i100 -p100 -t1 -d100,23.470089388035756,pirTest,55a8709f,True,True,H-hop,15.4756,bfs,0:02.22,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,7,False,65536,16,False,False,,1.97kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,14,,True,True,4,,True,1,False,4,1,True,4363,,0,200,True,False,4,200,0,,,True,7.064571916737858,True,5,False,0,2,,False,True,,30,False,0,dfs,checkerboard,1,12,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,14,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,4,,40,,False,512,153.918337055,23,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,14,0.0293376,True,,16,False,False,4,0,0,,True,,40,0,1,LogReg_1,4,True,True,,False,False,True,30,2:19.48,,True,6
-i100 -p100 -t1 -d100,11.668185961713764,pirTest,55a8709f,True,True,H-hop,15.227,bfs,0:01.37,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,7,False,65536,19,False,False,,3.2kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,17,,True,True,6,,True,1,False,6,1,True,4388,,0,200,True,False,6,200,0,,,True,6.091164608712466,True,5,False,0,2,,False,True,,29,False,0,dfs,checkerboard,1,17,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,17,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,6,,40,,False,512,94.852122837,22,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,17,0.0291705,True,,16,False,False,4,0,0,,True,,40,0,1,LogReg_2,4,True,True,,False,False,True,29,1:15.45,,True,6
-i100 -p100 -t1 -d100,21.85232607767819,pirTest,55a8709f,True,True,H-hop,28.4627,bfs,0:02.90,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,11,False,65536,25,False,False,,0.81kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,23,,True,True,6,,True,1,False,6,1,True,2343,,0,200,True,False,6,200,0,,,True,8.182959632353672,True,5,False,0,2,,False,True,,47,False,0,dfs,checkerboard,1,19,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,23,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,6,,40,,False,512,247.345832722,36,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,23,0.0546308,True,,16,False,False,4,0,0,,True,,40,0,1,LogReg_3,4,True,True,,False,False,True,47,3:08.14,,True,6
-i100 -p100 -t1 -d100,38.81728582259287,pirTest,55a8709f,True,True,H-hop,50.5595,bfs,0:05.10,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,17,False,65536,37,False,False,,0.26kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,35,,True,True,6,,True,1,False,6,1,True,1319,,0,200,True,False,6,200,0,,,True,11.371356252947532,True,5,False,0,2,,False,True,,77,False,0,dfs,checkerboard,1,23,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,35,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,6,,40,,False,512,418.458290709,60,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,35,0.0970432,True,,16,False,False,4,0,0,,True,,40,0,1,LogReg_4,4,True,True,,False,False,True,77,4:44.71,,True,6
-i100 -p100 -t1 -d100,16.897689768976896,pirTest,55a8709f,True,True,H-hop,44.0185,bfs,0:01.66,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,19,False,65536,43,False,False,,0.91kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,41,,True,True,10,,True,1,False,10,1,True,1515,,0,200,True,False,10,200,0,,,True,7.25024529479975,True,5,False,0,2,,False,True,,81,False,0,dfs,checkerboard,1,33,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,41,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,10,,40,,False,512,390.784601448,62,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,41,0.0844884,True,,16,False,False,4,0,0,,True,,40,0,1,LogReg_5,4,True,True,,False,False,True,81,2:44.42,,True,6
-i100 -p100 -t1 -d100,26.7223382045929,pirTest,55a8709f,True,True,H-hop,46.4078,bfs,0:08.58,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,18,False,65536,45,False,False,,0.17kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,41,,True,True,8,,True,1,False,8,1,True,1437,,0,200,True,False,8,200,0,,,True,9.432061276180969,True,5,False,0,2,,False,True,,92,False,0,dfs,checkerboard,1,29,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,41,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,8,,40,,False,512,556.703713718,74,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,41,0.0890745,True,,16,False,False,4,0,0,,True,,40,0,1,LogReg_6,4,True,True,,False,False,True,92,5:59.06,,True,6
