VPMU-split,succeeded,PMU_Total,dupra,reserve-pcu,waveform,fast,retime-local,start-id,proute-algo,rtelm-unsafe,VMC-alloc,gentst_err,simfreq,runproute_time,VAFG-split,genpir_err,mergeTime_ms,run-psim,tokenout,mem-tech,stat,pcu-stage,split,psim-q,retime-glob,runp2p_time,VBB,link-prop,pmu-sram-size,VPCU-alloc,rtelm,run-tst,simulate,dag,runhybrid_pass,vdot,PMU,runproute_err,dag-stage,vlink,pattern,igraph,runp2p_dram_power,VAFG,ag-dce,runhybrid_cycle,scheduled,split-algo,topo,runhybrid_err,runp2p_pass,runp2p_wbw,VBB-alloc,gentst_time,VPMU-alloc,project,run-proute,vec,row,rtanal,VPCU-split,VDAG-alloc,runp2p_err,VMC,vc,PCU,retime-exout,MC_Total,runp2p_rbw,net,avgActive,PCU_Total,notFit,lrange,runhybrid_complete,proute-seed,reserve-dag,runp2p_complete,merge,backend,pmu-stage,clock,OPS-Other,reserve-pmu,OPS-All,mapping,constprop,DAG_Total,pirArgs,VDAG,name,col,proute-opts,rundot,OPS-FU,retime-buffer-only,flit-width,time-out,VMC-split,word,bcread,DAG,runp2p_cycle,runp2p_success,maketst_time,dedicated-dag,split-forward,nn,runp2p_deadlock,mdone,load,VBB-split,prtime,genpir,runhybrid_dram_power,vfifo,split-thread,codegen,OPS-Flt,merge-forward,runhybrid_success,vcLimit,arch,module,routing-cost,fifo-depth,sr,VPMU,algo,verbose,dot,runhybrid_wbw,maxActive,memelm,freq,VDAG-split,share-adctx,spatial_sha,debug-print,save,time,merge-algo,tungsten,routing-algo,app,runhybrid_deadlock,proute-q,OPS-Prog FU,MC,argin,debug,runhybrid_time,psim,pir_sha,trace,maketst_err,VPCU,OPS-Fix,open,runhybrid_rbw,slink,pracc,argout,VAFG-alloc
,True,200,False,0,True,True,False,0,route_min_directed_valient,False,10,,1.33kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:26.21,,db,65536,61,True,False,False,True,,True,8,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,,52.4438,,111.026060346,,pirTest,False,16,20,True,66,0,,10,4,42,False,40,52.4438,hybrid,9.205671666559109,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,10,32,True,16,34990,True,1:31.09,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,,route_min_directed_valient,False,True,,46.82480708773935,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,DRAMMergeSort_5,False,4,,10,6,True,,False,4edc5840,False,,66,,False,,4,True,4,1
,True,200,False,0,True,True,False,0,route_min_directed_valient,False,9,,2.12kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:28.17,,db,65536,55,True,False,False,True,,True,6,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,,56.9735,,34.716027599,,pirTest,False,16,20,True,55,0,,9,4,33,False,40,56.9735,hybrid,12.073430113219464,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,9,32,True,16,59815,True,0:53.98,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,,route_min_directed_valient,False,True,,37.28161832316309,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,DRAMMergeSort_6,False,4,,9,6,True,,False,4edc5840,False,,55,,False,,4,True,4,1
,True,200,False,0,True,True,False,0,route_min_directed_valient,False,25,,1.09kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:29.35,,db,65536,151,True,False,False,True,,True,20,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,,57.4949,,490.716636106,,pirTest,False,16,20,True,162,0,,25,4,105,False,40,57.4949,hybrid,5.725831482137255,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,25,32,True,37,31916,True,2:09.38,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,,route_min_directed_valient,False,True,,29.60270710615365,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,DRAMMergeSort_7,False,4,,25,6,True,,False,4edc5840,False,,162,,False,,4,True,4,1
2,True,200,False,0,True,True,False,0,route_min_directed_valient,False,2,,0.63kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:00.23,,db,65536,4,True,False,False,True,,True,2,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0,,9.215540427,2,pirTest,False,16,20,True,4,0,,2,4,1,False,40,56.8889,hybrid,35.879629629629626,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,2,32,True,3,144,True,0:08.75,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,2,route_min_directed_valient,False,True,,44.44444444444444,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,DotProduct_0,False,4,,2,6,True,,False,4edc5840,False,,4,,False,,4,True,4,1
2,True,200,False,0,True,True,False,0,route_min_directed_valient,False,2,,0.99kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:01.12,,db,65536,4,True,False,False,True,,True,2,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0,,35.183541724,2,pirTest,False,16,20,True,4,0,,2,4,4,False,40,7.36029,hybrid,59.77409831857272,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,2,32,True,0,1113,True,0:33.90,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,2,route_min_directed_valient,False,True,,92.00359389038634,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,DotProduct_1,False,4,,2,6,True,,False,4edc5840,False,,4,,False,,4,True,4,1
4,True,200,False,0,True,True,False,0,route_min_directed_valient,False,4,,2.31kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:00.26,,db,65536,7,True,False,False,True,,True,4,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0,,14.994846593,4,pirTest,False,16,20,True,7,0,,4,4,7,False,40,13.6306,hybrid,61.88352745424293,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,4,32,True,0,601,True,0:13.90,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,4,route_min_directed_valient,False,True,,85.19134775374376,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,DotProduct_2,False,4,,4,6,True,,False,4edc5840,False,,7,,False,,4,True,4,1
4,True,200,False,0,True,True,False,0,route_min_directed_valient,False,4,,0.18kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:00.88,,db,65536,7,True,False,False,True,,True,4,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0,,41.883862913,4,pirTest,False,16,20,True,7,0,,4,4,2,False,40,52.5128,hybrid,17.754467754467754,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,4,32,True,5,156,True,0:43.31,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,4,route_min_directed_valient,False,True,,20.512820512820515,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,DotProduct_3,False,4,,4,6,True,,False,4edc5840,False,,7,,False,,4,True,4,1
16,True,200,False,0,True,True,False,0,route_min_directed_valient,False,16,,0.7kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:00.23,,db,65536,25,True,False,False,True,,True,16,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0,,43.873514989,16,pirTest,False,16,20,True,26,0,,16,4,9,False,40,51.2,hybrid,4.566532258064516,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,16,32,True,17,160,True,1:01.49,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,16,route_min_directed_valient,False,True,,5.0,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,DotProduct_4,False,4,,16,6,True,,False,4edc5840,False,,26,,False,,4,True,4,1
6,True,200,False,0,True,True,False,0,route_min_directed_valient,False,6,,0.18kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:00.87,,db,65536,12,True,False,False,True,,True,6,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0,,48.609700653,6,pirTest,False,16,20,True,14,0,,6,4,7,False,40,52.1783,hybrid,12.496815286624203,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,6,32,True,7,157,True,1:03.38,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,6,route_min_directed_valient,False,True,,14.012738853503185,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,DotProduct_5,False,4,,6,6,True,,False,4edc5840,False,,14,,False,,4,True,4,1
2,True,200,False,0,True,True,False,0,route_min_directed_valient,False,2,,0.51kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:00.57,,db,65536,6,True,False,False,True,,True,2,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0,,13.493540155,2,pirTest,False,16,20,True,8,0,,2,4,5,False,40,28.1512,hybrid,59.41580756013746,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,2,32,True,3,291,True,0:13.50,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,2,route_min_directed_valient,False,True,,76.97594501718213,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,DotProduct_6,False,4,,2,6,True,,False,4edc5840,False,,8,,False,,4,True,4,1
6,True,200,False,0,True,True,False,0,route_min_directed_valient,False,6,,0.27kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:00.62,,db,65536,16,True,False,False,True,,True,6,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0,,36.318214641,6,pirTest,False,16,20,True,24,0,,6,4,17,False,40,48.4734,hybrid,38.83410037256191,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,6,32,True,7,169,True,0:44.81,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,6,route_min_directed_valient,False,True,,45.562130177514796,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,DotProduct_7,False,4,,6,6,True,,False,4edc5840,False,,24,,False,,4,True,4,1
1,True,200,False,0,True,True,False,0,route_min_directed_valient,False,1,,0.1kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:00.89,,db,65536,5,True,False,False,True,,True,1,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,,1.37634,,66.461791552,1,pirTest,False,16,20,True,12,0,,1,4,7,False,40,0.0,hybrid,11.385199240986717,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,1,32,True,5,93,True,0:39.75,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,1,route_min_directed_valient,False,True,,34.40860215053763,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,FIFOTest_0,False,4,,1,6,True,,False,4edc5840,False,,12,,False,,4,True,4,1
2,True,200,False,0,True,True,False,0,route_min_directed_valient,False,1,,0.21kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:00.39,,db,65536,5,True,False,False,True,,True,2,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,,1.54217,,38.347204635,1,pirTest,False,16,20,True,10,0,,1,4,6,False,40,0.0,hybrid,14.190093708165998,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,1,32,True,4,83,True,0:19.02,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,2,route_min_directed_valient,False,True,,38.55421686746988,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,FIFOTest_1,False,4,,1,6,True,,False,4edc5840,False,,10,,False,,4,True,4,1
2,True,200,False,0,True,True,False,0,route_min_directed_valient,False,1,,0.31kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:00.30,,db,65536,7,True,False,False,True,,True,2,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,,1.37634,,53.862841122,1,pirTest,False,16,20,True,15,0,,1,4,10,False,40,0.0,hybrid,12.903225806451612,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,1,32,True,5,93,True,0:32.36,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,2,route_min_directed_valient,False,True,,34.40860215053763,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,FIFOTest_2,False,4,,1,6,True,,False,4edc5840,False,,15,,False,,4,True,4,1
2,True,200,False,0,True,True,False,0,route_min_directed_valient,False,1,,0.2kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:00.91,,db,65536,18,True,False,False,True,,True,2,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,,2.4086,,65.504501287,1,pirTest,False,16,20,True,28,0,,1,4,16,False,40,0.344086,hybrid,15.32258064516129,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,1,32,True,12,186,True,0:57.23,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,2,route_min_directed_valient,False,True,,60.215053763440864,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,FIFOTest_3,False,4,,1,6,True,,False,4edc5840,False,,28,,False,,4,True,4,1
11,True,200,False,0,True,True,False,0,route_min_directed_valient,False,5,,3.31kHz,,1,,,False,5,DDR4,True,6,True,1,False,1:21.51,,db,65536,11,True,False,False,True,,True,11,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.242614,,97.7038326,11,pirTest,False,16,20,True,17,0,,5,4,11,False,40,0.492809,hybrid,28.611704614014844,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,5,32,True,6,270125,True,1:59.72,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,11,route_min_directed_valient,False,True,,97.04544192503471,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,GDA_0,False,4,,5,6,True,,False,4edc5840,False,,17,,False,,4,True,4,1
11,True,200,False,0,True,True,False,0,route_min_directed_valient,False,5,,3.3kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:01.62,,db,65536,11,True,False,False,True,,True,11,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.765464,,113.630309513,11,pirTest,False,16,20,True,17,0,,5,4,11,False,40,1.62661,hybrid,23.443388080779886,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,5,32,True,6,5351,True,1:16.78,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,11,route_min_directed_valient,False,True,,76.54643991777237,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,GDA_1,False,4,,5,6,True,,False,4edc5840,False,,17,,False,,4,True,4,1
15,True,200,False,0,True,True,False,0,route_min_directed_valient,False,5,,4.39kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:00.65,,db,65536,13,True,False,False,True,,True,15,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,1.43468,,46.678636455,14,pirTest,False,16,20,True,24,0,,5,4,18,False,40,3.04869,hybrid,26.14160620465349,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,5,32,True,6,2855,True,0:33.09,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,15,route_min_directed_valient,False,True,,71.7338003502627,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,GDA_2,False,4,,5,6,True,,False,4edc5840,False,,24,,False,,4,True,4,1
12,True,200,False,0,True,True,False,0,route_min_directed_valient,False,5,,3.7kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:01.44,,db,65536,12,True,False,False,True,,True,12,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.76978,,72.989362824,11,pirTest,False,16,20,True,22,0,,5,4,16,False,40,1.63578,hybrid,21.20907505583406,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,5,32,True,6,5321,True,1:19.56,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,12,route_min_directed_valient,False,True,,76.97801165194512,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,GDA_3,False,4,,5,6,True,,False,4edc5840,False,,22,,False,,4,True,4,1
17,True,200,False,0,True,True,False,0,route_min_directed_valient,False,5,,2.95kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:00.96,,db,65536,15,True,False,False,True,,True,17,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,1.44582,,56.704796671,14,pirTest,False,16,20,True,35,0,,5,4,29,False,40,3.07236,hybrid,23.051535474761735,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,5,32,True,6,2833,True,0:58.87,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,17,route_min_directed_valient,False,True,,72.29085774797035,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,GDA_4,False,4,,5,6,True,,False,4edc5840,False,,35,,False,,4,True,4,1
11,True,200,False,0,True,True,False,0,route_min_directed_valient,False,5,,2.26kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:04.27,,db,65536,12,True,False,False,True,,True,11,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.424764,,91.071636253,11,pirTest,False,16,20,True,23,0,,5,4,17,False,40,0.902624,hybrid,21.42309725492775,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,5,32,True,6,9643,True,1:24.16,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,11,route_min_directed_valient,False,True,,84.95281551384424,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,GDA_5,False,4,,5,6,True,,False,4edc5840,False,,23,,False,,4,True,4,1
14,True,200,False,0,True,True,False,0,route_min_directed_valient,False,5,,2.1kHz,,1,,,False,5,DDR4,True,6,True,1,False,2:56.21,,db,65536,14,True,False,False,True,,True,14,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.177351,,104.673541259,11,pirTest,False,16,20,True,32,0,,5,4,26,False,40,0.360243,hybrid,18.633218804613918,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,5,32,True,6,369528,True,1:58.57,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,14,route_min_directed_valient,False,True,,70.94022645104025,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,GDA_6,False,4,,5,6,True,,False,4edc5840,False,,32,,False,,4,True,4,1
